,inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
1183,0.6567006707191467,0.6741573214530945,0.6553935408592224,0.6545454263687134,905,1777285339,,False,1,4088d_00103,2026-04-27_12-22-19,832.1393957138062,832.1393957138062,2619643,ggpu131,10.241.148.31,832.1393957138062,1,689,8,3,0.01,0.001,0.4,4088d_00103,0.65,0.82978725,0.5,0.72897196,0.3512633,0.67375886,0.6204856,21.0,21.0,8.0,39.0,0.62666667,0.8245614,0.4716981,0.7121212,0.3178213,0.6908308,0.6628724,25.0,28.0,10.0,47.0
1184,0.654140293598175,0.7303370833396912,0.6622796058654785,0.6363636255264282,1028,1777285674,,False,1,4088d_00104,2026-04-27_12-27-54,914.8757445812224,914.8757445812224,2620644,ggpu131,10.241.148.31,914.8757445812224,1,689,8,4,0.01,0.001,0.4,4088d_00104,0.6825397,0.9148936,0.52380955,0.7818182,0.481601,0.6960487,0.62319964,22.0,20.0,4.0,43.0,0.61333334,0.80701756,0.4528302,0.6969697,0.27875948,0.65938437,0.61754256,24.0,29.0,11.0,46.0
1185,0.6641671061515808,0.6136363744735718,0.6318135261535645,0.6666666865348816,1293,1777286045,,False,1,4088d_00105,2026-04-27_12-34-05,1157.0819537639618,1157.0819537639618,2621456,ggpu131,10.241.148.31,1157.0819537639618,1,689,8,0,0.001,0.001,0.0,4088d_00105,0.625,0.65217394,0.5714286,0.63829786,0.22430015,0.64440995,0.6074793,24.0,18.0,16.0,30.0,0.6615385,0.7413793,0.5849057,0.699187,0.33083647,0.68835396,0.67898566,31.0,22.0,15.0,43.0
1186,0.578546404838562,0.6629213690757751,0.6042974591255188,0.6545454263687134,9957,1777293223,,False,1,4088d_00106,2026-04-27_14-33-43,7953.717316389084,7953.717316389084,2622713,ggpu131,10.241.148.31,7953.717316389084,1,689,8,1,0.001,0.001,0.0,4088d_00106,0.65384614,0.73913044,0.5813953,0.6938776,0.32499266,0.7517695,0.7734043,25.0,18.0,12.0,34.0,0.64285713,0.7758621,0.5192308,0.703125,0.30626357,0.7198276,0.7526294,27.0,25.0,13.0,45.0
1187,0.5989661812782288,0.6741573214530945,0.5748699307441711,0.7090908885002136,4409,1777289087,,False,1,4088d_00108,2026-04-27_13-24-47,3614.434467554093,3614.434467554093,2624109,ggpu131,10.241.148.31,3614.434467554093,1,689,8,3,0.001,0.001,0.0,4088d_00108,0.6666667,0.7659575,0.5714286,0.7128713,0.344802,0.7325228,0.744599,24.0,18.0,11.0,36.0,0.6712329,0.8596491,0.5471698,0.75384617,0.43024343,0.8179411,0.79707074,29.0,24.0,8.0,49.0
1188,0.5842111110687256,0.6853932738304138,0.5949448347091675,0.6818181872367859,3817,1777288813,,False,1,4088d_00109,2026-04-27_13-20-13,3129.099208116532,3129.099208116532,2625000,ggpu131,10.241.148.31,3129.099208116532,1,689,8,4,0.001,0.001,0.0,4088d_00109,0.6666667,0.80851066,0.54761904,0.7307692,0.37048388,0.733536,0.71135885,23.0,19.0,9.0,38.0,0.671875,0.75438595,0.6037736,0.7107438,0.36281314,0.74180734,0.7526766,32.0,21.0,14.0,43.0
1189,0.6649231314659119,0.6136363744735718,0.6410805583000183,0.6576576828956604,2499,1777288107,,False,1,4088d_00110,2026-04-27_13-08-27,2053.2946469783783,2053.2946469783783,2626237,ggpu131,10.241.148.31,2053.2946469783783,1,689,8,0,0.001,0.001,0.2,4088d_00110,0.625,0.65217394,0.5714286,0.63829786,0.22430015,0.6449275,0.6051698,24.0,18.0,16.0,30.0,0.64705884,0.7586207,0.5471698,0.6984127,0.31353587,0.68282366,0.6696998,29.0,24.0,14.0,44.0
1190,0.6395711302757263,0.6629213690757751,0.6492374539375305,0.6545454263687134,4155,1777291484,,False,1,4088d_00111,2026-04-27_14-04-44,3369.2555310726166,3369.2555310726166,2630187,ggpu131,10.241.148.31,3369.2555310726166,1,689,8,1,0.001,0.001,0.2,4088d_00111,0.6481481,0.76086956,0.55813956,0.7,0.32635128,0.6744186,0.6331326,24.0,19.0,11.0,35.0,0.6515151,0.7413793,0.5576923,0.6935484,0.30478427,0.6687665,0.61918455,29.0,23.0,15.0,43.0
1191,0.6585010886192322,0.5955055952072144,0.6292982697486877,0.7545454502105713,3550,1777291795,,False,1,4088d_00112,2026-04-27_14-09-55,2973.7657811641693,2973.7657811641693,2631933,ggpu131,10.241.148.31,2973.7657811641693,1,689,8,2,0.001,0.001,0.2,4088d_00112,0.5925926,0.6956522,0.4883721,0.64,0.18825969,0.6228514,0.5672241,21.0,22.0,14.0,32.0,0.7183099,0.87931037,0.61538464,0.7906977,0.51628757,0.7519893,0.6800233,32.0,20.0,7.0,51.0
1192,0.6440366506576538,0.6741573214530945,0.6403614282608032,0.6727272868156433,3734,1777292209,,False,1,4088d_00113,2026-04-27_14-16-49,3111.653073787689,3111.653073787689,2633036,ggpu131,10.241.148.31,3111.653073787689,1,689,8,3,0.001,0.001,0.2,4088d_00113,0.6551724,0.80851066,0.52380955,0.72380954,0.34820533,0.6859169,0.63097346,22.0,20.0,9.0,38.0,0.64788735,0.80701756,0.5283019,0.71875,0.3502455,0.7080437,0.6784216,28.0,25.0,11.0,46.0
