,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
20,0.2716248035430908,0.8558558821678162,0.2407281249761581,0.9202898740768432,1806,1778368698,,False,1,e6410_00000,2026-05-10_01-18-18,5776.234418392181,5776.234418392181,1566219,ggpu126,10.241.148.26,5776.234418392181,1,0,e6410_00000,4,0.01,0.0,689,0.2,0.83870965,0.8965517,0.8113208,0.8666667,0.71205425,0.94925183,0.9483755,43.0,10.0,6.0,52.0,0.95522386,0.8888889,0.95454544,0.92086333,0.84299093,0.9680134,0.9693563,63.0,3.0,8.0,64.0
21,0.3170619308948517,0.8363636136054993,0.2344720214605331,0.9202898740768432,1655,1778368215,,False,1,e6410_00001,2026-05-10_01-10-15,5292.827863693237,5292.827863693237,1566253,ggpu126,10.241.148.26,5292.827863693237,1,1,e6410_00001,4,0.01,0.0,689,0.2,0.8305085,0.8596491,0.8113208,0.8448276,0.6723064,0.9344588,0.9411557,43.0,10.0,8.0,49.0,0.942029,0.9027778,0.93939394,0.9219858,0.8413753,0.97011787,0.9722115,62.0,4.0,7.0,65.0
22,0.2883428335189819,0.8454545736312866,0.2618975639343261,0.9057971239089966,907,1778365988,,False,1,e6410_00002,2026-05-10_00-33-08,3066.223256349564,3066.223256349564,1566220,ggpu126,10.241.148.26,3066.223256349564,1,2,e6410_00002,4,0.01,0.0,689,0.2,0.8333333,0.877193,0.8113208,0.85470086,0.69091934,0.9539888,0.9621202,43.0,10.0,7.0,50.0,0.9402985,0.875,0.93939394,0.9064748,0.8139658,0.96106905,0.96014607,62.0,4.0,9.0,63.0
23,0.3186200261116028,0.8636363744735718,0.233949139714241,0.9202898740768432,1276,1778367102,,False,1,e6410_00003,2026-05-10_00-51-42,4179.746870994568,4179.746870994568,1566286,ggpu126,10.241.148.26,4179.746870994568,1,3,e6410_00003,4,0.01,0.0,689,0.2,0.84126985,0.9137931,0.8076923,0.87603307,0.7281553,0.93335545,0.915892,42.0,10.0,5.0,53.0,0.91780823,0.9305556,0.90909094,0.92413795,0.84026563,0.9707492,0.9737645,60.0,6.0,5.0,67.0
24,0.1960115581750869,0.9363636374473572,0.2641951739788055,0.8840579986572266,1836,1778371828,,False,1,e6410_00004,2026-05-10_02-10-28,5831.432035923004,5831.432035923004,1572958,ggpu126,10.241.148.26,5831.432035923004,1,4,e6410_00004,4,0.01,0.0,689,0.2,0.9322034,0.94827586,0.9230769,0.94017094,0.8723657,0.9807693,0.9841243,48.0,4.0,3.0,55.0,0.9516129,0.8194444,0.95454544,0.880597,0.7772682,0.9707492,0.97467315,63.0,3.0,13.0,59.0
25,0.2581818103790283,0.900900900363922,0.2629972100257873,0.8695651888847351,1111,1778438380,,False,1,f61d8_00000,2026-05-10_20-39-40,3703.749509811402,3703.749509811402,2219354,ggpu110,10.241.148.10,3703.749509811402,1,0,f61d8_00000,5,0.01,0.0,689,0.2,0.86153847,0.9655172,0.8301887,0.91056913,0.8068056,0.9616136,0.968722,44.0,9.0,2.0,56.0,0.8552632,0.9027778,0.8333333,0.8783784,0.73922896,0.9553872,0.94882923,55.0,11.0,7.0,65.0
26,0.2226433604955673,0.9090909361839294,0.2851062715053558,0.8695651888847351,1476,1778439458,,False,1,f61d8_00001,2026-05-10_20-57-38,4782.001811981201,4782.001811981201,2219359,ggpu110,10.241.148.10,4782.001811981201,1,1,f61d8_00001,5,0.01,0.0,689,0.2,0.89830506,0.9298246,0.8867925,0.9137931,0.81824374,0.97153264,0.97553235,47.0,6.0,4.0,53.0,0.8648649,0.8888889,0.8484849,0.8767123,0.73861825,0.9513889,0.9481689,56.0,10.0,8.0,64.0
27,0.3467732965946197,0.8454545736312866,0.2910490334033966,0.8623188138008118,900,1778437737,,False,1,f61d8_00002,2026-05-10_20-28-57,3060.799082517624,3060.799082517624,2219357,ggpu110,10.241.148.10,3060.799082517624,1,2,f61d8_00002,5,0.01,0.0,689,0.2,0.8030303,0.9298246,0.754717,0.86178863,0.6981952,0.9112877,0.891715,40.0,13.0,4.0,53.0,0.8630137,0.875,0.8484849,0.8689655,0.72401834,0.9471801,0.94180804,56.0,10.0,9.0,63.0
28,0.2527389824390411,0.8909090757369995,0.2879042625427246,0.8985507488250732,1227,1778438701,,False,1,f61d8_00003,2026-05-10_20-45-01,4024.320023536682,4024.320023536682,2219356,ggpu110,10.241.148.10,4024.320023536682,1,3,f61d8_00003,5,0.01,0.0,689,0.2,0.91071427,0.87931037,0.90384614,0.8947368,0.7821199,0.9612069,0.96942836,47.0,5.0,7.0,51.0,0.8625,0.9583333,0.8333333,0.90789473,0.8011643,0.94970536,0.9419569,55.0,11.0,3.0,69.0
29,0.35127854347229,0.8454545736312866,0.2924783825874328,0.8623188138008118,515,1778439631,,False,1,f61d8_00004,2026-05-10_21-00-31,1882.623454332352,1882.623454332352,2226446,ggpu110,10.241.148.10,1882.623454332352,1,4,f61d8_00004,5,0.01,0.0,689,0.2,0.84745765,0.86206895,0.8269231,0.85470086,0.689793,0.91976124,0.923123,43.0,9.0,8.0,50.0,0.84415585,0.9027778,0.8181818,0.8724832,0.7251684,0.9438131,0.93128157,54.0,12.0,7.0,65.0
