,inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
10,0.4865370392799377,0.6966292262077332,0.3853400349617004,0.8636363744735718,3021,1777383636,,False,1,9174c_00067,2026-04-28_15-40-36,7552.677300214767,7552.677300214767,3409872,ggpu124,10.241.148.24,7552.677300214767,1,689,0,2,0.001,0.0001,0.2,9174c_00067,0.6862745,0.76086956,0.627907,0.72164947,0.3927682,0.84630936,0.8680805,27.0,16.0,11.0,35.0,0.83076924,0.9310345,0.78846157,0.8780488,0.7306025,0.90616715,0.9038137,41.0,11.0,4.0,54.0
11,0.5845652222633362,0.7191011309623718,0.6260545253753662,0.6818181872367859,540,1777383470,,False,1,9174c_00118,2026-04-28_15-37-50,1560.1085588932035,1560.1085588932035,3419837,ggpu124,10.241.148.24,1560.1085588932035,1,689,0,3,0.001,0.001,0.4,9174c_00118,0.7037037,0.80851066,0.61904764,0.75247526,0.4369563,0.71884495,0.6604958,26.0,16.0,9.0,38.0,0.671875,0.75438595,0.6037736,0.7107438,0.36281314,0.72194636,0.7408324,32.0,21.0,14.0,43.0
12,0.4954027831554413,0.7386363744735718,0.412925124168396,0.8108108043670654,4166,1777382160,,False,1,9174c_00110,2026-04-28_15-16-00,10357.396357536316,10357.396357536316,3401557,ggpu124,10.241.148.24,10357.396357536316,1,689,0,0,0.001,0.001,0.2,9174c_00110,0.7346939,0.7826087,0.6904762,0.75789475,0.47567716,0.8421325,0.8643714,29.0,13.0,10.0,36.0,0.8032787,0.8448276,0.7735849,0.8235294,0.6208408,0.91444373,0.92313224,41.0,12.0,9.0,49.0
13,0.6120217442512512,0.6741573214530945,0.6559325456619263,0.6000000238418579,472,1777381901,,False,1,9174c_00102,2026-04-28_15-11-41,1397.871166229248,1397.871166229248,3417142,ggpu124,10.241.148.24,1397.871166229248,1,689,0,2,0.01,0.001,0.4,9174c_00102,0.6603774,0.76086956,0.5813953,0.7070707,0.3484868,0.7275025,0.69857836,25.0,18.0,11.0,35.0,0.5875,0.8103448,0.3653846,0.68115944,0.19699472,0.59217507,0.5825832,19.0,33.0,11.0,47.0
14,0.4259240627288818,0.8202247023582458,0.5299150943756104,0.6909090876579285,3253,1777380492,,False,1,9174c_00111,2026-04-28_14-48-12,8127.273374319076,8127.273374319076,3402956,ggpu124,10.241.148.24,8127.273374319076,1,689,0,1,0.001,0.001,0.2,9174c_00111,0.8,0.8695652,0.76744187,0.8333333,0.6415642,0.8993933,0.9002122,33.0,10.0,6.0,40.0,0.6764706,0.79310346,0.5769231,0.73015875,0.3802502,0.806366,0.8224538,30.0,22.0,12.0,46.0
15,0.6032695770263672,0.6629213690757751,0.6555016040802002,0.6181818246841431,565,1777376075,,False,1,9174c_00112,2026-04-28_13-34-35,1635.650722503662,1635.650722503662,3406728,ggpu124,10.241.148.24,1635.650722503662,1,689,0,2,0.001,0.001,0.2,9174c_00112,0.65384614,0.73913044,0.5813953,0.6938776,0.32499266,0.72800815,0.71355814,25.0,18.0,12.0,34.0,0.6052632,0.79310346,0.42307693,0.6865672,0.23355311,0.6167109,0.6079787,22.0,30.0,12.0,46.0
16,0.3788289129734039,0.8426966071128845,0.3837762773036957,0.8636363744735718,2403,1777374429,,False,1,9174c_00074,2026-04-28_13-07-09,6079.408820390701,6079.408820390701,3395329,ggpu124,10.241.148.24,6079.408820390701,1,689,0,4,0.001,0.0001,0.4,9174c_00074,0.8367347,0.87234044,0.8095238,0.8541667,0.6842951,0.9093212,0.9077981,34.0,8.0,6.0,41.0,0.83870965,0.9122807,0.8113208,0.8739496,0.7290517,0.90897053,0.9002504,43.0,10.0,5.0,52.0
17,0.5172872543334961,0.7272727489471436,0.4185244143009186,0.8108108043670654,2300,1777372355,,False,1,9174c_00090,2026-04-28_12-32-35,5815.265293598175,5815.265293598175,3391960,ggpu124,10.241.148.24,5815.265293598175,1,689,0,0,0.01,0.001,0.0,9174c_00090,0.72,0.7826087,0.6666667,0.75,0.45304295,0.8234989,0.84239227,28.0,14.0,10.0,36.0,0.7936508,0.86206895,0.754717,0.8264463,0.62186414,0.91346776,0.9200578,40.0,13.0,8.0,50.0
18,0.5787891745567322,0.7303370833396912,0.6308725476264954,0.6727272868156433,2370,1777371795,,False,1,9174c_00088,2026-04-28_12-23-15,6032.499673604965,6032.499673604965,3390247,ggpu124,10.241.148.24,6032.499673604965,1,689,0,3,0.0001,0.0001,0.4,9174c_00088,0.7090909,0.82978725,0.61904764,0.7647059,0.46114695,0.76950353,0.77950066,26.0,16.0,8.0,39.0,0.64788735,0.80701756,0.5283019,0.71875,0.3502455,0.71896726,0.7245428,28.0,25.0,11.0,46.0
19,0.2944041788578033,0.8764045238494873,0.4611245989799499,0.7636363506317139,3681,1777368340,,False,1,9174c_00068,2026-04-28_11-25-40,9135.914916753767,9135.914916753767,3379191,ggpu124,10.241.148.24,9135.914916753767,1,689,0,3,0.001,0.0001,0.2,9174c_00068,0.84615386,0.9361702,0.8095238,0.8888889,0.7553212,0.96301925,0.96670884,34.0,8.0,3.0,44.0,0.8039216,0.71929824,0.8113208,0.7592593,0.531676,0.8685866,0.8735046,43.0,10.0,16.0,41.0
20,0.5948835611343384,0.6704545617103577,0.5958585739135742,0.7207207083702087,5699,1777366532,,False,1,9174c_00130,2026-04-28_10-55-32,13999.879658460615,13999.879658460615,3367311,ggpu124,10.241.148.24,13999.879658460615,1,689,0,0,0.0001,0.001,0.4,9174c_00130,0.6666667,0.73913044,0.5952381,0.7010309,0.33833194,0.7556937,0.7679327,25.0,17.0,12.0,34.0,0.6753247,0.8965517,0.5283019,0.77037036,0.46036938,0.7885491,0.7967206,28.0,25.0,6.0,52.0
21,0.3622370958328247,0.8202247023582458,0.4613205194473266,0.7727272510528564,3285,1777365750,,False,1,9174c_00066,2026-04-28_10-42-30,8185.337815284729,8185.337815284729,3375377,ggpu124,10.241.148.24,8185.337815284729,1,689,0,1,0.001,0.0001,0.2,9174c_00066,0.8,0.8695652,0.76744187,0.8333333,0.6415642,0.9140546,0.8838419,33.0,10.0,6.0,40.0,0.73239434,0.8965517,0.63461536,0.8062016,0.5543517,0.86140585,0.8694493,33.0,19.0,6.0,52.0
22,0.6084669232368469,0.6741573214530945,0.659511387348175,0.6181818246841431,2870,1777365138,,False,1,9174c_00127,2026-04-28_10-32-18,7213.177768468857,7213.177768468857,3376515,ggpu124,10.241.148.24,7213.177768468857,1,689,0,2,0.0001,0.001,0.2,9174c_00127,0.6603774,0.76086956,0.5813953,0.7070707,0.3484868,0.7300304,0.71075267,25.0,18.0,11.0,35.0,0.6052632,0.79310346,0.42307693,0.6865672,0.23355311,0.60610086,0.5973699,22.0,30.0,12.0,46.0
23,0.4316282868385315,0.8314606547355652,0.4260993003845215,0.8181818127632141,4912,1777359194,,False,1,9174c_00114,2026-04-28_08-53-14,12212.327923059464,12212.327923059464,3358473,ggpu124,10.241.148.24,12212.327923059464,1,689,0,4,0.001,0.001,0.2,9174c_00114,0.8076923,0.89361703,0.7619048,0.8484849,0.66398484,0.8900709,0.8856262,32.0,10.0,5.0,42.0,0.7761194,0.9122807,0.7169811,0.83870965,0.6443697,0.90532935,0.90875345,38.0,15.0,5.0,52.0
24,0.4161874949932098,0.8089887499809265,0.4150677025318146,0.8272727131843567,9813,1777357916,,False,1,9174c_00124,2026-04-28_08-31-56,23979.826592206955,23979.826592206955,3337240,ggpu124,10.241.148.24,23979.826592206955,1,689,0,4,0.0001,0.001,0.0,9174c_00124,0.8125,0.82978725,0.78571427,0.8210526,0.61643904,0.8996961,0.8944135,33.0,9.0,8.0,39.0,0.796875,0.8947368,0.754717,0.8429752,0.6578922,0.90532935,0.9005295,40.0,13.0,6.0,51.0
25,0.4897854030132293,0.7191011309623718,0.3968515694141388,0.8363636136054993,9974,1777357556,,False,1,9174c_00107,2026-04-28_08-25-56,24186.95070838928,24186.95070838928,3335780,ggpu124,10.241.148.24,24186.95070838928,1,689,0,2,0.001,0.001,0.0,9174c_00107,0.7058824,0.7826087,0.6511628,0.742268,0.43822512,0.8493427,0.88522357,28.0,15.0,10.0,36.0,0.78571427,0.94827586,0.71153843,0.859375,0.68479156,0.9028516,0.901367,37.0,15.0,3.0,55.0
26,0.3721286952495575,0.8314606547355652,0.281852513551712,0.8818181753158569,2592,1777352519,,False,1,9174c_00052,2026-04-28_07-01-59,6524.439460277557,6524.439460277557,3356399,ggpu124,10.241.148.24,6524.439460277557,1,689,0,2,0.01,0.0001,0.2,9174c_00052,0.81632656,0.8695652,0.7906977,0.84210527,0.6632878,0.91860473,0.92680055,34.0,9.0,6.0,40.0,0.82608694,0.98275864,0.7692308,0.8976378,0.7764454,0.9515915,0.9542631,40.0,12.0,1.0,57.0
27,0.2903083562850952,0.8764045238494873,0.4516525268554687,0.7636363506317139,9966,1777346972,,False,1,9174c_00078,2026-04-28_05-29-32,24304.376390457157,24304.376390457157,3315909,ggpu124,10.241.148.24,24304.376390457157,1,689,0,3,0.0001,0.0001,0.0,9174c_00078,0.84615386,0.9361702,0.8095238,0.8888889,0.7553212,0.9650456,0.969924,34.0,8.0,3.0,44.0,0.8039216,0.71929824,0.8113208,0.7592593,0.531676,0.8709037,0.87265176,43.0,10.0,16.0,41.0
28,0.5794417858123779,0.7528089880943298,0.5356612205505371,0.7272727489471436,1456,1777345986,,False,1,9174c_00104,2026-04-28_05-13-06,3764.3611171245575,3764.3611171245575,3350181,ggpu124,10.241.148.24,3764.3611171245575,1,689,0,4,0.01,0.001,0.4,9174c_00104,0.71929824,0.87234044,0.61904764,0.78846157,0.511194,0.7786221,0.7759588,26.0,16.0,6.0,41.0,0.6849315,0.877193,0.5660377,0.7692308,0.4687518,0.84607744,0.87733483,30.0,23.0,7.0,50.0
29,0.415771484375,0.8089887499809265,0.524014949798584,0.699999988079071,9966,1777342210,,False,1,9174c_00086,2026-04-28_04-10-10,24253.928371191025,24253.928371191025,3306365,ggpu124,10.241.148.24,24253.928371191025,1,689,0,1,0.0001,0.0001,0.4,9174c_00086,0.78431374,0.8695652,0.74418604,0.82474226,0.6200528,0.9009101,0.9004663,32.0,11.0,6.0,40.0,0.6712329,0.8448276,0.53846157,0.7480916,0.40502316,0.813992,0.83240265,28.0,24.0,9.0,49.0
30,0.5603412985801697,0.7415730357170105,0.5112664699554443,0.7272727489471436,967,1777333928,,False,1,9174c_00094,2026-04-28_01-52-08,2613.282839775085,2613.282839775085,3332054,ggpu124,10.241.148.24,2613.282839775085,1,689,0,4,0.01,0.001,0.0,9174c_00094,0.71428573,0.85106385,0.61904764,0.776699,0.48587376,0.79128677,0.7953346,26.0,16.0,7.0,40.0,0.70149255,0.8245614,0.6226415,0.7580645,0.45793977,0.8507117,0.86975926,33.0,20.0,10.0,47.0
31,0.3831263482570648,0.8202247023582458,0.4833475053310394,0.7272727489471436,2191,1777333359,,False,1,9174c_00071,2026-04-28_01-42-39,5566.370534896851,5566.370534896851,3325983,ggpu124,10.241.148.24,5566.370534896851,1,689,0,1,0.001,0.0001,0.4,9174c_00071,0.8,0.8695652,0.76744187,0.8333333,0.6415642,0.9074823,0.88246214,33.0,10.0,6.0,40.0,0.7058824,0.82758623,0.61538464,0.7619048,0.45520988,0.846817,0.8559623,32.0,20.0,10.0,48.0
32,0.4781980514526367,0.7272727489471436,0.3771390914916992,0.7837837934494019,1836,1777331306,,False,1,9174c_00070,2026-04-28_01-08-26,4728.631042718887,4728.631042718887,3323160,ggpu124,10.241.148.24,4728.631042718887,1,689,0,0,0.001,0.0001,0.4,9174c_00070,0.7291667,0.76086956,0.6904762,0.7446808,0.452754,0.85507244,0.8782245,29.0,13.0,11.0,35.0,0.78333336,0.8103448,0.754717,0.7966102,0.56635296,0.9232271,0.9322883,40.0,13.0,11.0,47.0
33,0.5842981338500977,0.7191011309623718,0.6227211952209473,0.6909090876579285,391,1777327783,,False,1,9174c_00113,2026-04-28_00-09-43,1207.335188627243,1207.335188627243,3323003,ggpu124,10.241.148.24,1207.335188627243,1,689,0,3,0.001,0.001,0.2,9174c_00113,0.7037037,0.80851066,0.61904764,0.75247526,0.4369563,0.72036475,0.6923716,26.0,16.0,9.0,38.0,0.67164177,0.7894737,0.5849057,0.7258065,0.38336778,0.72525656,0.7505792,31.0,22.0,12.0,45.0
34,0.4615994095802307,0.7415730357170105,0.368855744600296,0.8454545736312866,4053,1777326570,,False,1,9174c_00072,2026-04-27_23-49-30,10056.987880468369,10056.987880468369,3303416,ggpu124,10.241.148.24,10056.987880468369,1,689,0,2,0.001,0.0001,0.4,9174c_00072,0.7254902,0.8043478,0.6744186,0.7628866,0.48368204,0.86147624,0.878171,29.0,14.0,9.0,37.0,0.80597013,0.9310345,0.75,0.864,0.69680804,0.9137931,0.91177994,39.0,13.0,4.0,54.0
35,0.4412117004394531,0.7977527976036072,0.5482226014137268,0.6727272868156433,1961,1777326568,,False,1,9174c_00096,2026-04-27_23-49-28,5040.710593223572,5040.710593223572,3312820,ggpu124,10.241.148.24,5040.710593223572,1,689,0,1,0.01,0.001,0.2,9174c_00096,0.78,0.84782606,0.74418604,0.8125,0.5962473,0.8943377,0.8994479,32.0,11.0,7.0,39.0,0.6617647,0.7758621,0.5576923,0.71428573,0.3427703,0.80072945,0.8261401,29.0,23.0,13.0,45.0
36,0.5838724970817566,0.7191011309623718,0.6316526532173157,0.6727272868156433,272,1777322657,,False,1,9174c_00098,2026-04-27_22-44-17,929.3153748512268,929.3153748512268,3313735,ggpu124,10.241.148.24,929.3153748512268,1,689,0,3,0.01,0.001,0.2,9174c_00098,0.7037037,0.80851066,0.61904764,0.75247526,0.4369563,0.71783185,0.6697102,26.0,16.0,9.0,38.0,0.6666667,0.7368421,0.6037736,0.7,0.3440494,0.71797425,0.73865914,32.0,21.0,15.0,42.0
37,0.511095404624939,0.7865168452262878,0.4796385467052459,0.7545454502105713,9983,1777321720,,False,1,9174c_00129,2026-04-27_22-28-40,24177.900879383087,24177.900879383087,3270808,ggpu124,10.241.148.24,24177.900879383087,1,689,0,4,0.0001,0.001,0.2,9174c_00129,0.7592593,0.87234044,0.6904762,0.8118812,0.57518774,0.8414388,0.8362398,29.0,13.0,6.0,41.0,0.71428573,0.877193,0.6226415,0.78740156,0.51918554,0.87818605,0.90018964,33.0,20.0,7.0,50.0
38,0.4797046482563019,0.7272727489471436,0.3829194009304046,0.7837837934494019,8944,1777321518,,False,1,9174c_00080,2026-04-27_22-25-18,21960.45723080635,21960.45723080635,3274774,ggpu124,10.241.148.24,21960.45723080635,1,689,0,0,0.0001,0.0001,0.2,9174c_00080,0.72,0.7826087,0.6666667,0.75,0.45304295,0.8545549,0.8768887,28.0,14.0,10.0,36.0,0.78333336,0.8103448,0.754717,0.7966102,0.56635296,0.9176969,0.92803556,40.0,13.0,11.0,47.0
39,0.3724218308925628,0.8539325594902039,0.4880121648311615,0.7454545497894287,9999,1777317947,,False,1,9174c_00123,2026-04-27_21-25-47,24368.98525857925,24368.98525857925,3263144,ggpu124,10.241.148.24,24368.98525857925,1,689,0,3,0.0001,0.001,0.0,9174c_00123,0.8269231,0.9148936,0.78571427,0.86868685,0.709653,0.93769,0.94501364,33.0,9.0,4.0,43.0,0.78431374,0.7017544,0.7924528,0.7407407,0.49519166,0.8467394,0.8518611,42.0,11.0,17.0,40.0
40,0.3630171418190002,0.8651685118675232,0.3797532618045807,0.8545454740524292,3387,1777316502,,False,1,9174c_00069,2026-04-27_21-01-42,8540.110209465027,8540.110209465027,3288949,ggpu124,10.241.148.24,8540.110209465027,1,689,0,4,0.001,0.0001,0.2,9174c_00069,0.84313726,0.9148936,0.8095238,0.877551,0.7311148,0.91185415,0.90730584,34.0,8.0,4.0,43.0,0.8360656,0.8947368,0.8113208,0.86440676,0.709827,0.9079776,0.8980444,43.0,10.0,6.0,51.0
41,0.4789523780345917,0.7865168452262878,0.5733858346939087,0.6636363863945007,9999,1777307951,,False,1,9174c_00126,2026-04-27_18-39-11,24204.5647790432,24204.5647790432,3244082,ggpu124,10.241.148.24,24204.5647790432,1,689,0,1,0.0001,0.001,0.2,9174c_00126,0.74545455,0.8913044,0.6744186,0.8118812,0.58183,0.8761375,0.89068806,29.0,14.0,5.0,41.0,0.64788735,0.79310346,0.5192308,0.7131783,0.32596707,0.7738727,0.795206,27.0,25.0,12.0,46.0
42,0.6179797053337097,0.6741573214530945,0.6481217741966248,0.6363636255264282,4408,1777299548,,False,1,9174c_00131,2026-04-27_16-19-08,10908.796077489853,10908.796077489853,3253891,ggpu124,10.241.148.24,10908.796077489853,1,689,0,1,0.0001,0.001,0.4,9174c_00131,0.64912283,0.8043478,0.53488374,0.7184466,0.35326204,0.7290193,0.7500649,23.0,20.0,9.0,37.0,0.640625,0.70689654,0.5576923,0.6721311,0.26780477,0.67407167,0.71367514,29.0,23.0,17.0,41.0
43,0.5857653021812439,0.7191011309623718,0.6343427300453186,0.6636363863945007,610,1777297533,,False,1,9174c_00103,2026-04-27_15-45-33,1736.0079772472382,1736.0079772472382,3267303,ggpu124,10.241.148.24,1736.0079772472382,1,689,0,3,0.01,0.001,0.4,9174c_00103,0.7037037,0.80851066,0.61904764,0.75247526,0.4369563,0.74417424,0.7385151,26.0,16.0,9.0,38.0,0.6666667,0.7017544,0.6226415,0.6837607,0.3255293,0.67527306,0.6128214,33.0,20.0,17.0,40.0
44,0.4440471231937408,0.7977527976036072,0.5358273983001709,0.6818181872367859,2463,1777295785,,False,1,9174c_00101,2026-04-27_15-16-25,6207.019913196564,6207.019913196564,3255933,ggpu124,10.241.148.24,6207.019913196564,1,689,0,1,0.01,0.001,0.4,9174c_00101,0.7692308,0.8695652,0.7209302,0.81632656,0.59872466,0.8897877,0.89309347,31.0,12.0,6.0,40.0,0.6619718,0.8103448,0.53846157,0.72868216,0.3640312,0.81697613,0.846579,28.0,24.0,11.0,47.0
45,0.4601400196552276,0.8314606547355652,0.448193609714508,0.7818182110786438,3405,1777293562,,False,1,9174c_00119,2026-04-27_14-39-22,8472.803840398788,8472.803840398788,3247564,ggpu124,10.241.148.24,8472.803840398788,1,689,0,4,0.001,0.001,0.4,9174c_00119,0.8076923,0.89361703,0.7619048,0.8484849,0.66398484,0.87993926,0.8750549,32.0,10.0,5.0,42.0,0.74626863,0.877193,0.6792453,0.8064516,0.56979775,0.89870906,0.9091637,36.0,17.0,7.0,50.0
46,0.4252486526966095,0.8089887499809265,0.5284917950630188,0.699999988079071,1962,1777289569,,False,1,9174c_00091,2026-04-27_13-32-49,5026.449723720551,5026.449723720551,3245930,ggpu124,10.241.148.24,5026.449723720551,1,689,0,1,0.01,0.001,0.0,9174c_00091,0.79591835,0.84782606,0.76744187,0.8210526,0.6180867,0.90343785,0.90395755,33.0,10.0,7.0,39.0,0.6865672,0.79310346,0.59615386,0.736,0.39827293,0.81896555,0.84162277,31.0,21.0,12.0,46.0
47,0.4612748324871063,0.7752808928489685,0.3461465239524841,0.8454545736312866,9990,1777288630,,False,1,9174c_00077,2026-04-27_13-17-10,24236.7681453228,24236.7681453228,3210880,ggpu124,10.241.148.24,24236.7681453228,1,689,0,2,0.0001,0.0001,0.0,9174c_00077,0.7708333,0.8043478,0.74418604,0.78723407,0.54992574,0.86299294,0.87515444,32.0,11.0,9.0,37.0,0.80597013,0.9310345,0.75,0.864,0.69680804,0.9190982,0.91773,39.0,13.0,4.0,54.0
48,0.4294176399707794,0.8089887499809265,0.5281257629394531,0.6818181872367859,3545,1777285081,,False,1,9174c_00116,2026-04-27_12-18-01,8862.925366401672,8862.925366401672,3231329,ggpu124,10.241.148.24,8862.925366401672,1,689,0,1,0.001,0.001,0.4,9174c_00116,0.79591835,0.84782606,0.76744187,0.8210526,0.6180867,0.8983822,0.9015714,33.0,10.0,7.0,39.0,0.6666667,0.79310346,0.5576923,0.72440946,0.36220425,0.81133956,0.82963014,29.0,23.0,12.0,46.0
49,0.4008303582668304,0.8314606547355652,0.5038067698478699,0.7181817889213562,6551,1777284534,,False,1,9174c_00106,2026-04-27_12-08-54,16036.946157455444,16036.946157455444,3218198,ggpu124,10.241.148.24,16036.946157455444,1,689,0,1,0.001,0.001,0.0,9174c_00106,0.8039216,0.8913044,0.76744187,0.8453608,0.6655097,0.90546006,0.90068674,33.0,10.0,5.0,41.0,0.6956522,0.82758623,0.59615386,0.7559055,0.4375208,0.82824934,0.84251225,31.0,21.0,10.0,48.0
50,0.3895417153835296,0.8426966071128845,0.5072295665740967,0.7272727489471436,9965,1777283738,,False,1,9174c_00081,2026-04-27_11-55-38,24142.25185894966,24142.25185894966,3201855,ggpu124,10.241.148.24,24142.25185894966,1,689,0,1,0.0001,0.0001,0.2,9174c_00081,0.82,0.8913044,0.7906977,0.8541667,0.686881,0.91051567,0.9055879,34.0,9.0,5.0,41.0,0.7,0.8448276,0.59615386,0.765625,0.45767477,0.82725465,0.83927536,31.0,21.0,9.0,49.0
